"","expo","nclaims","amount","coverage","ageph","sex","bm","power","agec","fuel","use","fleet","long","lat"
"53283",1,0,0,"TPL",36,"male",7,66,9,"diesel","private","0",5.65801844202716,50.9740152578853
"55805",0.427397260273973,0,0,"TPL++",59,"male",0,79,1,"gasoline","private","0",5.58026232871263,50.8058920216037
"150933",1,0,0,"TPL",44,"male",0,55,13,"gasoline","private","0",4.1502097937052,51.1714865860244
"90964",1,0,0,"TPL+",53,"male",0,55,7,"diesel","private","1",4.43709177560176,50.4173411858797
"11264",1,0,0,"TPL++",50,"male",10,51,5,"diesel","private","0",4.55538599002718,50.6720754974774
"33183",0.413698630136986,0,0,"TPL",59,"female",0,47,2,"diesel","private","0",5.17791113986665,51.1668163005047
"162432",1,0,0,"TPL",28,"male",10,48,12,"diesel","private","0",3.69619730611343,51.1438669167918
"144671",0.715068493150685,0,0,"TPL",56,"female",11,58,13,"gasoline","private","0",3.14281102682167,50.7930459073677
"145761",1,0,0,"TPL+",56,"male",2,47,4,"diesel","private","0",3.04463036276887,50.8107130632389
"154804",1,0,0,"TPL",22,"female",10,53,14,"diesel","private","0",3.96768704125848,51.0367090932556
"49337",1,0,0,"TPL",37,"male",0,49,7,"diesel","private","0",4.94248564500706,50.8606173608905
"3429",1,0,0,"TPL+",41,"male",0,46,10,"gasoline","private","0",4.33247075256287,50.8301343143514
"140746",1,0,0,"TPL",61,"male",1,47,6,"diesel","private","1",3.24900976998216,50.921910368864
"79924",0.589041095890411,0,0,"TPL++",74,"male",1,142,2,"gasoline","private","0",4.85818540668705,50.4620030651056
"26307",1,0,0,"TPL+",66,"female",1,44,6,"gasoline","private","0",4.38714643615594,51.2160423671088
"87952",0.520547945205479,0,0,"TPL",48,"male",11,34,12,"gasoline","private","0",4.41303607280838,50.2515397228077
"154289",1,0,0,"TPL+",23,"male",9,47,2,"diesel","private","0",4.02304912058979,51.0682703113905
"80040",1,0,0,"TPL",64,"male",0,55,2,"gasoline","private","0",4.85818540668705,50.4620030651056
"152275",0.745205479452055,0,0,"TPL",37,"male",0,40,11,"gasoline","private","0",4.19347022671512,51.1335154441337
"52183",0.849315068493151,0,0,"TPL+",34,"female",0,43,2,"gasoline","private","0",5.4832211954726,50.9677120945291
"62224",0.2,0,0,"TPL+",28,"female",7,83,6,"gasoline","private","0",5.50056737527412,50.5831880293416
"19465",1,0,0,"TPL",35,"male",0,43,5,"diesel","private","0",4.0837392318317,50.7814425954522
"503",1,0,0,"TPL+",48,"female",0,40,2,"gasoline","private","0",4.35522299485413,50.8453864646626
"2333",0.0657534246575342,0,0,"TPL",24,"male",11,44,3,"gasoline","private","0",4.382733186599,50.8333251373601
"4201",1,0,0,"TPL+",54,"female",1,55,10,"gasoline","private","0",4.28110524587358,50.8295104693713
"44368",1,1,1569.16601181461,"TPL",25,"female",10,34,7,"gasoline","private","0",4.68383153521203,50.8816251488922
"97450",1,1,155.776290967504,"TPL+",35,"male",4,47,6,"diesel","private","0",4.51024082354512,50.3976313863189
"56018",1,0,0,"TPL",27,"male",9,40,12,"diesel","private","0",5.20488167274324,50.8121437884581
"151101",1,0,0,"TPL",70,"male",1,39,10,"gasoline","private","0",4.1502097937052,51.1714865860244
"127363",1,0,0,"TPL",33,"female",10,48,12,"diesel","private","0",3.94743715792725,50.6490803549759
"39466",1,0,0,"TPL",74,"male",1,52,8,"gasoline","private","0",4.29371923783481,51.0664118626558
"21717",1,1,64.6506312608608,"TPL",27,"male",7,53,15,"diesel","work","0",4.37305172273991,50.941116827219
"87589",1,0,0,"TPL+",32,"male",1,68,3,"diesel","private","0",4.65402260534755,50.3333116225541
"28733",1,0,0,"TPL++",28,"male",6,43,2,"gasoline","private","0",4.47576783184174,51.1919321008295
"141225",1,1,12766.5165258218,"TPL",24,"female",7,83,6,"gasoline","private","0",3.41484805138048,50.8790464429861
"144854",1,2,2959.94784320239,"TPL++",69,"male",0,85,2,"gasoline","private","0",3.14281102682167,50.7930459073677
"150544",1,0,0,"TPL++",60,"male",1,66,5,"diesel","private","0",4.1502097937052,51.1714865860244
"61361",0.279452054794521,0,0,"TPL",32,"male",11,70,14,"diesel","private","0",5.61256583281628,50.6800201548295
"48590",0.63013698630137,0,0,"TPL+",46,"male",0,69,4,"diesel","private","0",4.93011082851364,50.8123036159858
"84385",0.328767123287671,0,0,"TPL",55,"female",1,33,11,"gasoline","private","0",5.04601128749727,50.4872244746992
"153588",0.446575342465753,0,0,"TPL",25,"male",14,65,2,"gasoline","private","0",4.07913037498227,51.0282144116403
"4502",1,0,0,"TPL",84,"male",0,37,16,"gasoline","work","1",4.28110524587358,50.8295104693713
"121515",1,0,0,"TPL",26,"male",11,55,1,"diesel","private","0",3.37582731451015,50.5925185407709
"86147",1,0,0,"TPL",45,"male",0,40,13,"diesel","private","0",4.97553756538926,50.5544887200834
"155647",1,0,0,"TPL++",44,"female",11,43,2,"gasoline","private","0",4.03509617936571,50.9422882825979
"11689",1,0,0,"TPL",24,"male",8,40,13,"gasoline","private","0",4.77817845985927,50.6347986977042
"64543",1,1,490.432549411377,"TPL++",46,"male",0,68,4,"gasoline","private","0",5.56991851465114,50.4761392254705
"52968",1,0,0,"TPL",47,"female",0,59,7,"diesel","private","0",5.62639415023711,50.8896079776522
"141506",1,0,0,"TPL+",52,"male",0,55,6,"gasoline","private","0",3.12220097428269,50.9370076223797
"131750",1,0,0,"TPL+",55,"male",0,240,5,"gasoline","private","0",3.21841993490504,51.1199545366626
"129693",1,0,0,"TPL",33,"female",3,39,4,"gasoline","private","0",3.77446376439917,50.5690830948791
"118923",1,0,0,"TPL",51,"male",0,44,14,"gasoline","private","0",3.8324607409893,50.4064140422828
"134512",1,0,0,"TPL+",74,"female",0,63,9,"gasoline","private","0",2.96562825093341,51.2373852863166
"18854",1,0,0,"TPL",72,"male",0,55,7,"diesel","private","0",4.18906639134992,50.9113683404851
"90909",1,1,145.017711992345,"TPL+",78,"female",1,55,5,"gasoline","private","0",4.43709177560176,50.4173411858797
"63936",1,0,0,"TPL++",32,"male",0,51,2,"diesel","private","0",5.5570259922965,50.5382635048056
"2688",1,1,1050.84544086624,"TPL+",24,"female",12,39,6,"gasoline","private","0",4.36973950405122,50.823422611616
"68527",1,0,0,"TPL+",38,"male",0,39,11,"diesel","private","0",5.51425896566261,50.6328884237534
"58100",0.0849315068493151,0,0,"TPL+",42,"male",1,66,2,"gasoline","private","0",5.55664901167823,50.6478075291239
"140860",1,0,0,"TPL++",56,"female",0,110,1,"gasoline","private","0",3.41484805138048,50.8790464429861
"7265",0.476712328767123,1,1250.42451766117,"TPL++",43,"male",5,66,6,"gasoline","private","0",4.42631263766543,50.8108174541943
"88815",1,0,0,"TPL",30,"female",1,40,10,"diesel","private","0",4.43709177560176,50.4173411858797
"138481",1,0,0,"TPL",59,"male",0,43,3,"gasoline","private","0",3.4364983332799,50.7781560852123
"25675",1,0,0,"TPL+",61,"male",1,66,3,"gasoline","private","1",4.38714643615594,51.2160423671088
"118093",1,0,0,"TPL+",24,"female",7,37,5,"gasoline","private","0",3.80569071708695,50.451201313501
"1626",0.29041095890411,1,1410.14231567257,"TPL",27,"female",11,95,11,"gasoline","private","0",4.37467709170898,50.8621726451902
"99791",0.747945205479452,0,0,"TPL",65,"male",0,80,8,"gasoline","private","0",4.51633678392786,50.3480820715844
"20346",0.315068493150685,0,0,"TPL",26,"female",10,52,14,"gasoline","private","0",4.42199154955779,50.9306576039942
"85686",0.832876712328767,1,145.166448107209,"TPL",27,"male",2,55,4,"diesel","private","0",5.04139965945661,50.4229482270987
"111655",1,1,104.982907741467,"TPL++",21,"male",19,44,2,"gasoline","private","0",4.1660211675673,50.4679258787816
"5398",0.0849315068493151,0,0,"TPL+",69,"male",0,55,4,"gasoline","private","0",4.31117769078817,50.8639348550884
"81774",1,1,1426.37934154522,"TPL",47,"male",0,74,13,"diesel","private","0",4.60884938799216,50.4469893004344
"161100",1,0,0,"TPL",43,"male",0,33,10,"gasoline","private","0",3.78536149486213,50.9393156056403
"150395",1,0,0,"TPL+",22,"male",10,47,2,"diesel","private","0",3.84548620536013,51.1035095267499
"19327",1,0,0,"TPL",33,"male",10,48,11,"gasoline","private","0",4.16867474468087,50.9629957047069
"45285",1,0,0,"TPL+",62,"male",11,93,2,"gasoline","private","0",4.64970544998839,50.8301213619129
"135108",0.30958904109589,0,0,"TPL",22,"male",14,40,10,"diesel","private","0",2.93134955803112,51.1516983601039
"12637",1,0,0,"TPL",48,"female",0,44,10,"gasoline","private","0",4.31248201567497,50.5920632481106
"51706",0.345205479452055,0,0,"TPL",28,"male",4,39,11,"diesel","private","0",5.21086324116542,51.0472396856666
"98123",1,0,0,"TPL",50,"male",0,74,13,"gasoline","private","0",4.51652466320313,50.4715576705688
"16182",0.580821917808219,1,170.996953388581,"TPL+",27,"male",4,47,5,"diesel","private","0",4.17854723478253,50.6906257739008
"13727",1,0,0,"TPL+",31,"male",2,60,6,"gasoline","private","0",4.34681694963428,50.6925313743915
"160942",1,0,0,"TPL",34,"male",10,29,14,"gasoline","private","0",3.54189414750748,51.0584407359529
"52330",1,0,0,"TPL+",39,"male",0,59,6,"gasoline","private","0",5.4832211954726,50.9677120945291
"55587",0.331506849315069,0,0,"TPL+",36,"female",7,47,5,"diesel","private","0",5.52064010755127,50.8719205911985
"11863",1,1,65.5430479500445,"TPL",44,"male",0,55,15,"gasoline","private","0",4.84869854551243,50.7291141313659
"151218",1,0,0,"TPL",70,"female",0,68,3,"diesel","private","1",4.1502097937052,51.1714865860244
"67214",1,0,0,"TPL+",69,"male",1,55,2,"gasoline","private","0",5.32855469110446,50.684993359578
"11020",1,2,1627.56972625118,"TPL",21,"male",14,55,13,"gasoline","private","0",4.51619451460374,50.7128207011963
"161279",1,0,0,"TPL",28,"female",0,44,5,"gasoline","private","0",3.46078200928209,50.9377411470915
"83855",1,0,0,"TPL",48,"female",0,31,5,"gasoline","private","0",4.6645370866217,50.4722649921733
"91071",1,0,0,"TPL++",37,"male",1,55,1,"gasoline","private","0",4.43709177560176,50.4173411858797
"110553",0.0986301369863014,0,0,"TPL",40,"female",0,90,15,"gasoline","private","0",4.1660211675673,50.4679258787816
"4571",1,0,0,"TPL+",70,"male",0,55,15,"gasoline","private","0",4.30681573990677,50.8559335899744
"97552",1,0,0,"TPL",44,"male",3,48,12,"diesel","private","0",4.42541120861276,50.5387739771427
"38373",1,0,0,"TPL",22,"male",11,51,7,"gasoline","private","0",4.40919357666147,51.0944988094493
"144320",0.33972602739726,0,0,"TPL+",26,"male",3,51,1,"diesel","private","0",3.14281102682167,50.7930459073677
"41040",0.386301369863014,0,0,"TPL",23,"female",10,46,7,"gasoline","private","0",4.45383054871095,51.4498159677234
"132151",1,0,0,"TPL",30,"female",10,55,14,"diesel","private","0",3.14393539099691,51.1320590884755
"153856",0.0986301369863014,0,0,"TPL",28,"male",0,55,16,"gasoline","private","0",4.07913037498227,51.0282144116403
"151019",0.863013698630137,0,0,"TPL+",38,"female",0,85,5,"gasoline","private","0",4.1502097937052,51.1714865860244
"34660",1,0,0,"TPL",42,"male",0,44,13,"gasoline","private","0",4.62508437954616,51.0513518569558
"129988",1,0,0,"TPL+",50,"male",5,73,1,"gasoline","private","0",3.72111622048098,50.5353140543811
"119380",1,0,0,"TPL+",35,"male",0,55,11,"gasoline","private","0",3.70208331817701,50.4364181324327
"17822",1,0,0,"TPL+",61,"male",1,65,5,"gasoline","private","0",4.36153433820608,50.7449643794356
"80042",1,0,0,"TPL++",51,"male",0,55,3,"gasoline","private","0",4.85818540668705,50.4620030651056
"86487",1,0,0,"TPL+",44,"male",1,62,1,"gasoline","private","0",4.81738173087695,50.2138936599345
"136772",1,0,0,"TPL",48,"female",4,90,15,"gasoline","private","0",3.30589838083999,50.8439096861155
"162799",1,0,0,"TPL",61,"male",6,64,6,"gasoline","private","1",3.59766847529093,51.1526865509593
"94484",0.0273972602739726,0,0,"TPL",47,"male",1,55,6,"diesel","private","0",4.31082770229253,50.4122269967164
"40197",1,0,0,"TPL",60,"male",0,43,3,"gasoline","private","0",4.23104105710746,51.0959392503027
"128913",1,0,0,"TPL",46,"male",0,55,5,"diesel","private","0",3.61215538013276,50.6064383718817
"22504",0.287671232876712,0,0,"TPL",26,"male",14,39,10,"diesel","work","0",4.47506361099577,50.8833884865668
"25096",1,0,0,"TPL+",46,"male",1,66,5,"gasoline","private","0",4.38714643615594,51.2160423671088
"87134",1,0,0,"TPL",36,"male",0,51,8,"diesel","private","0",4.5760415451465,50.1698248246618
"161043",1,0,0,"TPL++",50,"male",2,67,4,"diesel","work","0",3.78536149486213,50.9393156056403
"104807",1,0,0,"TPL+",61,"male",2,55,4,"gasoline","private","0",5.33173414312783,50.2098259364227
"146500",1,0,0,"TPL",38,"female",5,48,11,"diesel","private","0",3.70660884472355,51.0590759805841
"82863",1,0,0,"TPL+",50,"female",2,37,2,"gasoline","private","0",4.81895694303904,50.5201941257892
"62607",1,0,0,"TPL+",75,"male",4,47,5,"gasoline","work","1",5.50056737527412,50.5831880293416
"91385",1,0,0,"TPL+",50,"male",0,40,7,"diesel","private","0",4.43709177560176,50.4173411858797
"22652",1,0,0,"TPL++",32,"male",7,65,4,"gasoline","private","0",4.47506361099577,50.8833884865668
"86004",1,1,1496.582787761,"TPL",73,"female",0,57,7,"gasoline","private","0",5.30673946421746,50.3002218780868
"83633",1,0,0,"TPL++",48,"male",1,40,2,"gasoline","private","0",4.6645370866217,50.4722649921733
"17090",1,0,0,"TPL",38,"female",0,77,12,"gasoline","private","0",4.43901124634157,50.7615937362147
"53369",1,0,0,"TPL",47,"male",0,43,9,"diesel","private","0",5.65801844202716,50.9740152578853
"41804",1,2,3633.17707778155,"TPL",39,"male",0,83,9,"gasoline","private","0",4.3652153879577,51.3287848704409
"124758",1,0,0,"TPL",56,"male",4,88,7,"gasoline","private","0",3.21146030365927,50.7436010825715
"29969",1,0,0,"TPL",54,"male",1,40,10,"gasoline","private","0",4.87356273609578,51.1641732163179
"95254",1,0,0,"TPL",55,"male",0,54,10,"gasoline","private","0",4.36024375406355,50.4620091548263
"40313",1,0,0,"TPL",29,"male",8,55,13,"gasoline","private","0",4.23104105710746,51.0959392503027
"32330",1,0,0,"TPL",79,"male",0,40,11,"gasoline","private","0",5.14094542520789,51.2342635276529
"160559",1,0,0,"TPL",48,"male",0,40,13,"diesel","private","0",3.7286279408509,50.9750990647564
"27897",1,0,0,"TPL",26,"male",10,55,8,"gasoline","private","0",4.38714643615594,51.2160423671088
"2627",1,0,0,"TPL+",73,"female",9,67,4,"diesel","private","0",4.36973950405122,50.823422611616
"78812",1,0,0,"TPL",47,"male",0,85,8,"gasoline","private","0",5.85509715851826,50.4725958804563
"119499",1,0,0,"TPL",53,"male",5,55,8,"gasoline","private","0",3.70208331817701,50.4364181324327
"109604",1,0,0,"TPL+",72,"female",1,70,8,"gasoline","private","0",3.87474675433954,50.390620653242
"66201",1,0,0,"TPL",23,"female",13,37,12,"gasoline","private","0",5.25512809509581,50.6945616991522
"140424",1,0,0,"TPL+",31,"male",1,60,4,"diesel","private","0",3.24818014510705,51.0600749829273
"127698",1,0,0,"TPL",46,"male",0,66,9,"gasoline","private","0",3.81557563469108,50.7084278097452
"26996",1,0,0,"TPL",68,"male",1,57,7,"gasoline","private","0",4.38714643615594,51.2160423671088
"77237",1,1,64.6258419083835,"TPL+",57,"male",0,66,6,"gasoline","private","1",5.84419842219759,50.5851528730638
"156823",1,0,0,"TPL",51,"male",0,68,2,"diesel","private","0",4.05710572925494,50.8847370606765
"111513",1,1,1426.37934154522,"TPL",27,"female",13,70,6,"gasoline","private","0",4.1660211675673,50.4679258787816
"140233",0.832876712328767,0,0,"TPL",46,"male",0,40,7,"gasoline","private","0",3.39445154751147,50.9539149057492
"131538",1,0,0,"TPL",30,"male",8,66,9,"gasoline","private","0",3.20141248588086,51.2341856537094
"149391",0.427397260273973,0,0,"TPL",28,"male",9,37,15,"gasoline","private","0",3.70660884472355,51.0590759805841
"36855",1,0,0,"TPL",59,"male",1,60,7,"gasoline","private","0",4.45285369981568,51.0357334294333
"135129",1,1,184.680675956063,"TPL",25,"male",5,85,3,"gasoline","private","0",3.0193865785424,51.1133877941073
"31527",1,0,0,"TPL",57,"male",1,77,7,"gasoline","private","0",4.99255504205615,51.3213034020732
"12411",1,1,20381.2602411012,"TPL",79,"male",1,44,2,"gasoline","private","0",4.67616343277599,50.7489271518752
"75439",1,0,0,"TPL+",50,"male",1,66,6,"gasoline","private","0",5.61100065172902,50.7117457697964
"95403",1,1,145.017711992345,"TPL",31,"male",1,66,7,"diesel","private","0",4.36024375406355,50.4620091548263
"84833",0.50958904109589,0,0,"TPL+",50,"male",5,40,13,"diesel","private","0",4.8822176372859,50.5872457897281
"153263",1,1,1608.55629290107,"TPL++",68,"female",0,44,2,"gasoline","private","0",3.86124868212819,51.180679014091
"27279",1,0,0,"TPL",76,"male",0,27,11,"gasoline","private","0",4.38714643615594,51.2160423671088
"4802",0.980821917808219,4,1452.11068941668,"TPL",29,"male",9,66,11,"diesel","private","0",4.30681573990677,50.8559335899744
"74769",0.849315068493151,0,0,"TPL+",24,"male",8,65,11,"gasoline","private","0",5.82679367968705,50.6330164463163
"57324",0.427397260273973,0,0,"TPL",43,"male",0,29,13,"gasoline","private","0",5.29033130239204,51.2261296101129
"52552",1,0,0,"TPL",33,"male",11,33,13,"gasoline","private","0",5.4832211954726,50.9677120945291
"118491",1,0,0,"TPL+",52,"male",0,50,7,"diesel","private","0",3.80569071708695,50.451201313501
"92301",1,0,0,"TPL",71,"male",0,87,7,"gasoline","private","0",4.43709177560176,50.4173411858797
"147327",0.602739726027397,0,0,"TPL",26,"male",7,100,12,"gasoline","private","0",3.70660884472355,51.0590759805841
"112285",1,0,0,"TPL++",24,"male",11,47,2,"diesel","private","0",4.1660211675673,50.4679258787816
"67907",1,0,0,"TPL++",62,"male",0,66,4,"gasoline","private","0",5.42923359281155,50.5974461281429
"2418",0.295890410958904,0,0,"TPL",44,"female",2,47,3,"gasoline","private","0",4.382733186599,50.8333251373601
"69590",1,0,0,"TPL+",56,"male",5,36,5,"gasoline","private","0",5.52959295206496,50.7166312532234
"58427",1,0,0,"TPL+",32,"male",1,68,5,"diesel","private","0",5.55664901167823,50.6478075291239
"8510",1,0,0,"TPL",32,"female",10,40,12,"gasoline","private","0",4.34955262090934,50.7902360699353
"123072",1,0,0,"TPL",37,"female",5,54,4,"gasoline","private","0",3.58020152768399,50.5126807787816
"23841",1,0,0,"TPL",32,"male",0,85,6,"gasoline","private","0",4.38714643615594,51.2160423671088
"19557",1,0,0,"TPL",65,"male",5,53,11,"diesel","private","0",4.07867125344528,50.8351161974922
"13947",1,0,0,"TPL++",44,"female",0,83,4,"gasoline","private","0",4.34681694963428,50.6925313743915
"61960",1,0,0,"TPL++",39,"male",0,60,2,"gasoline","private","0",5.63249626518598,50.5859002431813
"13118",1,0,0,"TPL+",49,"male",0,65,5,"gasoline","private","0",4.39185313648323,50.7105409029163
"58027",1,0,0,"TPL",32,"male",0,60,6,"diesel","private","0",5.4497741804031,51.128925393078
"31789",1,0,0,"TPL",48,"female",0,55,11,"gasoline","private","0",5.01099575928309,51.3786780500657
"138351",1,0,0,"TPL",30,"male",1,40,11,"diesel","private","0",3.43385201663516,50.8381419546696
"109204",1,1,4083.47566553214,"TPL",31,"male",11,51,10,"diesel","private","0",4.09424029412058,50.507899540884
"101410",1,0,0,"TPL",46,"male",1,66,5,"diesel","work","0",4.16421863236639,50.0221314736393
"142792",0.29041095890411,0,0,"TPL",26,"male",12,51,18,"gasoline","private","0",3.07059956316121,50.990021436911
